country,combo,year,rf_forecast
Germany,Enterobacter__non_speciated_CARB,2024,0.0
Germany,Enterobacter__non_speciated_COL,2024,0.0
Germany,Enterobacter__non_speciated_FQ,2024,0.0
Germany,K_pneumoniae_3GC,2024,6.92
Germany,K_pneumoniae_CARB,2024,9.29
Germany,K_pneumoniae_COL,2024,0.46
Germany,K_pneumoniae_FQ,2024,18.05
Germany,K_pneumoniae_TET,2024,23.91
Germany,Klebsiella_oxytoca_3GC,2024,0.0
Germany,Klebsiella_oxytoca_CARB,2024,0.0
Germany,Klebsiella_oxytoca_COL,2024,0.0
Germany,Klebsiella_oxytoca_FQ,2024,15.4
Germany,Klebsiella_oxytoca_TET,2024,0.0
Germany,Klebsiella_variicola_3GC,2024,0.0
Germany,Klebsiella_variicola_CARB,2024,0.0
Germany,Klebsiella_variicola_COL,2024,0.0
Germany,Klebsiella_variicola_FQ,2024,0.09
Germany,Klebsiella_variicola_TET,2024,10.3
Germany,M_morganii_3GC,2024,1.2
Germany,M_morganii_CARB,2024,9.95
Germany,M_morganii_COL,2024,97.63
Germany,M_morganii_FQ,2024,11.96
Germany,M_morganii_TET,2024,81.35
Germany,P_aeruginosa_3GC,2024,4.09
Germany,P_aeruginosa_CARB,2024,16.03
Germany,P_aeruginosa_COL,2024,0.0
Germany,P_aeruginosa_FQ,2024,21.36
Germany,P_aeruginosa_TET,2024,99.97
Germany,P_mirabilis_3GC,2024,0.0
Germany,P_mirabilis_CARB,2024,15.04
Germany,P_mirabilis_COL,2024,99.99
Germany,P_mirabilis_FQ,2024,6.23
Germany,P_mirabilis_TET,2024,95.89
Germany,Providencia__non_speciated_3GC,2024,0.0
Germany,Providencia__non_speciated_CARB,2024,0.0
Germany,Providencia__non_speciated_COL,2024,99.97
Germany,Providencia__non_speciated_FQ,2024,0.0
Germany,Providencia_spp_3GC,2024,0.0
Germany,Providencia_spp_CARB,2024,3.36
Germany,Providencia_spp_COL,2024,99.99
Germany,Providencia_spp_FQ,2024,0.2
Germany,Providencia_spp_TET,2024,82.76
Germany,S_maltophilia_3GC,2024,19.27
Germany,S_maltophilia_AMP,2024,97.07
Germany,S_maltophilia_CARB,2024,92.07
Germany,S_maltophilia_COL,2024,1.97
Germany,S_maltophilia_FQ,2024,99.35
Germany,S_maltophilia_TET,2024,8.55
Germany,S_maltophilia_TMP_SMX,2024,7.22
Germany,S_marcescens_3GC,2024,0.0
Germany,S_marcescens_CARB,2024,0.0
Germany,S_marcescens_COL,2024,99.97
Germany,S_marcescens_FQ,2024,0.48
Germany,S_marcescens_TET,2024,46.58
Germany,Serratia__non_speciated_3GC,2024,0.0
Germany,Serratia__non_speciated_CARB,2024,0.0
Germany,Serratia__non_speciated_COL,2024,99.97
Germany,Serratia__non_speciated_FQ,2024,54.82
Greece,A_baumannii_3GC,2024,38.23
Greece,A_baumannii_AMP,2024,81.28
Greece,A_baumannii_CARB,2024,79.98
Greece,A_baumannii_COL,2024,41.51
Greece,A_baumannii_FQ,2024,82.38
Greece,A_baumannii_TET,2024,78.35
Greece,A_baumannii_TMP_SMX,2024,73.93
Greece,Achromobacter_xylosoxidans_3GC,2024,61.84
Greece,Achromobacter_xylosoxidans_CARB,2024,0.0
Greece,Achromobacter_xylosoxidans_COL,2024,99.89
Greece,Achromobacter_xylosoxidans_FQ,2024,99.89
Greece,Acinetobacter__non_speciated_3GC,2024,83.6
Greece,Acinetobacter__non_speciated_CARB,2024,99.89
Greece,Acinetobacter__non_speciated_COL,2024,0.0
Greece,Acinetobacter__non_speciated_FQ,2024,99.89
